rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
1,1325.57,0,14.28,352,1333,1,1.34,-0.05,54492,1,1.3,-0.05,54075
1,1406.57,0,15.07,324,1282,1,1.17,-0.04,19160,1,1.22,-0.04,19279
1,1301.93,0,13.98,309,1202,1,1.2,-0.04,19544,1,1.25,-0.04,19031
1,1373.16,0,15.42,316,1249,1,1.22,-0.03,8614,1,1.14,-0.03,8953
1,1258.73,0,14.52,353,1130,1,1.25,-0.03,9446,1,1.27,-0.03,8692
1,1313.23,0,15.39,322,1245,1,1.3,-0.02,6834,1,1.29,-0.02,7345
1,1195.57,0,15.33,317,1215,1,1.13,-0.02,6884,1,1.28,-0.02,7876
1,1323.17,0,15.56,298,1119,1,1.33,-0.01,20769,1,1.34,-0.01,23753
1,1377.89,0,14.72,313,1114,1,1.22,-0.01,20930,1,1.17,-0.01,22707
1,1483.7,0,11.55,286,1404,1,1.82,-0.02,52808,1,1.8,-0.02,48217
1,1575.47,-32,10.0,292,1458,1,1.73,-0.02,49137,1,1.67,-0.02,56582
1,1653.82,-29,10.37,287,1365,1,1.65,-0.08,33080,1,1.89,-0.08,28637
1,1439.22,-47,10.82,283,1350,1,1.75,-0.07,33072,1,1.57,-0.08,32669
1,1514.55,-51,11.33,290,1560,1,1.75,-0.09,27894,1,1.64,-0.09,28344
1,1594.94,-57,9.9,260,1516,1,1.65,-0.08,29730,1,1.86,-0.08,30675
1,1546.46,-64,10.69,299,1498,1,1.72,-0.08,33366,1,1.81,-0.08,29469
1,1599.81,-76,11.19,282,1531,1,1.61,-0.07,30838,1,1.86,-0.08,32090
1,1442.45,-69,10.64,295,1560,1,1.68,-0.09,28102,1,1.59,-0.08,33064
1,1395.18,-85,11.91,264,1404,1,1.77,-0.08,29694,1,1.6,-0.07,28689
1,1486.59,-74,10.66,299,1462,1,1.79,-0.08,28687,1,1.71,-0.08,33105
1,1544.49,-65,11.81,294,1518,1,1.75,-0.07,30538,1,1.72,-0.08,28537
1,1511.01,-57,10.37,319,1382,1,1.76,-0.07,30386,1,1.64,-0.07,27814
1,1514.91,-54,11.58,286,1376,1,1.59,-0.09,30428,1,1.78,-0.09,28563
1,1322.04,-29,11.28,321,1325,1,1.88,-0.08,31504,1,1.73,-0.07,32280
1,1436.8,-34,12.65,288,1486,1,1.75,-0.08,30036,1,1.61,-0.08,28238
1,1319.23,-17,13.97,320,1458,1,1.58,-0.08,28036,1,1.78,-0.08,28755
1,1294.59,-14,14.59,340,1352,1,1.29,-0.24,28155,1,1.32,-0.23,24658
1,1253.85,-15,15.44,326,1287,1,1.12,-0.21,26751,1,1.11,-0.24,27296
1,1307.66,-7,15.24,343,1210,1,1.26,-0.11,33010,1,1.16,-0.12,31207
1,1420.23,-8,13.96,363,1226,1,1.17,-0.1,28549,1,1.19,-0.1,32198
1,1420.1,-8,15.93,311,1258,1,1.31,-0.13,46286,1,1.27,-0.12,52556
1,1216.58,0,16.12,334,1315,1,1.29,-0.12,52606,1,1.25,-0.11,49373
1,1275.31,0,14.89,321,1403,1,1.13,-0.08,40127,1,1.25,-0.08,39827
1,1344.37,-8,15.75,341,1241,1,1.32,-0.08,36743,1,1.13,-0.08,38838
1,1242.81,-7,15.09,329,1172,1,1.11,-0.08,44113,1,1.2,-0.07,36161
1,1417.84,0,14.72,303,1293,1,1.23,-0.08,42060,1,1.18,-0.07,36203
1,1362.16,0,13.58,331,1213,1,1.33,-0.05,49033,1,1.33,-0.06,45560
1,1229.64,0,15.23,340,1374,1,1.26,-0.06,46917,1,1.19,-0.06,53977
1,1200.04,0,13.1,316,1193,1,1.14,-0.04,39719,1,1.23,-0.04,36037
1,1186.07,0,15.43,325,1322,1,1.27,-0.04,38975,1,1.17,-0.04,40366
1,1211.37,0,13.53,326,1251,1,1.32,-0.03,38812,1,1.15,-0.03,38447
1,1265.01,0,14.41,336,1360,1,1.21,-0.03,40207,1,1.31,-0.03,40468
1,1351.24,0,13.68,310,1262,1,1.32,-0.02,57558,1,1.29,-0.02,66381
1,1194.31,0,15.52,306,1139,1,1.19,-0.02,57827,1,1.12,-0.02,58276
1,1162.97,0,14.77,309,1270,1,1.13,-0.01,34642,1,1.15,-0.01,38097
1,1382.22,0,14.18,287,1153,1,1.26,-0.01,34396,1,1.23,-0.01,40327
1,1459.65,-56,10.5,316,1651,1,1.4,-0.71,24528,1,1.62,-0.68,23591
1,1434.21,-73,11.31,307,1468,1,1.51,-0.68,24561,1,1.56,-0.68,23965
1,1448.69,-71,11.42,316,1587,1,1.53,-0.74,21652,1,1.49,-0.68,21945
1,1584.66,-75,11.98,300,1514,1,1.41,-0.71,24404,1,1.56,-0.72,23625
1,1460.29,-70,10.18,287,1425,1,1.55,-0.73,21252,1,1.33,-0.63,24026
1,1579.22,-65,10.65,298,1350,1,1.57,-0.64,23869,1,1.34,-0.7,24343
1,1578.12,-39,11.18,305,1610,1,1.48,-0.66,23579,1,1.38,-0.67,20666
1,1394.83,-37,11.47,320,1365,1,1.47,-0.68,20995,1,1.37,-0.66,22320
1,1585.1,-33,10.13,281,1367,1,1.55,-0.69,22839,1,1.39,-0.72,20930
1,1456.22,-31,10.32,305,1364,1,1.56,-0.64,23375,1,1.33,-0.68,23069
1,1418.51,-31,11.94,277,1471,1,1.53,-0.63,21625,1,1.36,-0.68,24648
1,1429.83,-32,10.26,271,1496,1,1.45,-0.67,22807,1,1.42,-0.68,23165
1,1612.85,-68,10.44,296,1427,1,1.47,-0.75,24760,1,1.37,-0.68,21806
1,1525.81,-61,10.64,277,1605,1,1.51,-0.62,21115,1,1.49,-0.67,21764
1,1532.25,-23,12.42,307,1374,1,1.56,-0.65,21561,1,1.54,-0.64,21830
1,1472.27,-52,13.62,307,1498,1,1.39,-0.45,4261,1,1.46,-0.52,3966
1,1245.77,-28,12.68,344,1301,1,1.45,-0.52,4111,1,1.22,-0.47,4632
1,1340.05,-32,14.16,357,1355,1,1.31,-0.47,2419,1,1.49,-0.49,2402
1,1296.46,-17,13.29,349,1413,1,1.33,-0.44,2532,1,1.34,-0.5,2279
1,1251.17,-16,15.04,332,1258,1,1.4,-0.44,2118,1,1.28,-0.51,2096
1,1206.52,-22,13.84,331,1387,1,1.28,-0.43,2184,1,1.32,-0.43,2112
1,1267.34,-24,13.52,341,1365,1,1.38,-0.48,2466,1,1.37,-0.45,2389
1,1243.43,-16,14.22,302,1182,1,1.33,-0.08,53851,1,1.18,-0.09,59637
1,1235.5,-15,14.14,302,1342,1,1.34,-0.09,58840,1,1.16,-0.09,53303
1,1389.73,-16,13.01,272,1272,1,1.24,-0.1,40409,1,1.14,-0.1,47201
1,1311.57,-7,12.56,291,1142,1,1.18,-0.1,48353,1,1.31,-0.1,47228
1,1258.23,-8,13.76,305,1202,1,1.17,-0.07,28697,1,1.28,-0.07,30458
1,1176.92,-7,13.35,313,1302,1,1.26,-0.07,29220,1,1.14,-0.07,27026
1,1245.78,-8,15.02,270,1203,1,1.12,-0.05,54727,1,1.31,-0.05,49071
1,1305.12,0,13.08,294,1125,1,1.26,-0.05,48171,1,1.14,-0.05,51831
1,1357.84,0,14.26,290,1083,1,1.28,-0.05,48504,1,1.35,-0.05,49440
1,1277.37,0,15.91,326,1167,1,1.27,-0.05,54486,1,1.24,-0.05,49451
1,1117.31,0,14.55,333,1082,1,1.17,-0.04,42896,1,1.33,-0.04,42358
1,1223.42,0,15.19,307,1099,1,1.22,-0.04,40509,1,1.17,-0.04,47250
1,1309.65,0,15.09,313,1183,1,1.33,-0.03,13651,1,1.34,-0.03,13533
1,1231.69,0,15.58,349,1090,1,1.17,-0.03,12700,1,1.31,-0.03,14936
1,1188.26,0,14.52,351,1277,1,1.18,-0.01,19931,1,1.27,-0.01,22440
1,1315.08,0,16.47,300,1237,1,1.15,-0.01,20917,1,1.28,-0.01,22869
1,1540.86,0,3.46,94,1525,1,1.81,-0.12,9449,1,1.71,-0.12,10225
1,1457.23,0,3.72,107,1601,1,1.66,-0.12,10694,1,1.65,-0.12,10619
1,1533.84,-35,5.19,126,1477,1,1.61,-0.15,39120,1,1.82,-0.14,40370
1,1643.6,-50,5.42,146,1658,1,1.82,-0.16,40696,1,1.81,-0.18,38807
1,1689.28,-46,5.59,136,1744,1,1.66,-0.15,38338,1,1.72,-0.17,37199
1,1475.74,-50,5.58,168,1467,1,1.57,-0.16,36190,1,1.67,-0.16,42244
1,1750.46,-54,6.03,157,1659,1,1.72,-0.16,35562,1,1.69,-0.15,42348
1,1591.01,-53,5.63,169,1572,1,1.88,-0.17,38926,1,1.77,-0.17,35963
1,1454.99,-55,6.1,146,1565,1,1.84,-0.16,41636,1,1.78,-0.15,35351
1,1728.61,-80,6.11,144,1671,1,1.6,-0.16,40577,1,1.55,-0.16,36770
1,1507.66,-81,5.97,165,1701,1,1.68,-0.16,38954,1,1.59,-0.17,40378
1,1519.68,-73,5.88,171,1603,1,1.85,-0.16,40442,1,1.56,-0.18,39837
1,1558.52,-32,5.83,151,1625,1,1.63,-0.15,39473,1,1.67,-0.15,36875
1,1516.11,-32,5.6,158,1572,1,1.69,-0.16,42961,1,1.81,-0.16,36837
1,1459.06,-36,6.15,148,1578,1,1.17,-0.26,10963,1,1.34,-0.24,11513
1,1443.29,-36,5.83,161,1472,1,1.24,-0.24,11134,1,1.16,-0.24,10300
1,1529.06,-24,6.83,166,1406,1,1.14,-0.25,9674,1,1.31,-0.25,11324
1,1395.02,-24,6.31,174,1542,1,1.27,-0.22,11511,1,1.22,-0.26,9548
1,1557.43,-14,7.44,168,1366,1,1.27,-0.24,39222,1,1.22,-0.23,43456
1,1420.03,-16,7.83,182,1502,1,1.18,-0.25,41995,1,1.33,-0.22,43512
1,1610.88,-15,7.28,180,1546,1,1.34,-0.23,37927,1,1.35,-0.24,37050
1,1322.86,-41,8.73,238,1550,1,1.12,-0.26,41726,1,1.16,-0.22,43386
1,1318.72,-38,9.24,237,1453,1,1.22,-0.24,37800,1,1.15,-0.23,39434
1,1359.87,-17,8.72,234,1361,1,1.34,-0.25,42756,1,1.18,-0.23,39915
1,1388.43,-15,9.06,216,1379,1,1.33,-0.25,38378,1,1.2,-0.24,37295
1,1498.44,-8,9.97,234,1251,1,1.13,-0.23,42522,1,1.2,-0.26,43057
1,1503.07,-8,10.3,239,1354,1,1.27,-0.22,40810,1,1.35,-0.25,43391
1,1450.07,-8,9.45,221,1421,1,1.13,-0.24,37797,1,1.13,-0.23,43297
1,1454.35,-7,9.02,218,1314,1,1.35,-0.19,41977,1,1.35,-0.17,39118
1,1427.76,-8,10.22,239,1477,1,1.15,-0.17,37707,1,1.34,-0.18,35262
1,1444.91,-8,10.58,253,1231,1,1.23,-0.08,26209,1,1.29,-0.1,28800
1,1335.06,-7,10.89,242,1346,1,1.25,-0.09,28006,1,1.26,-0.1,27642
1,1266.52,0,9.62,264,1179,1,1.24,-0.05,18348,1,1.29,-0.05,16574
1,1360.13,0,10.48,252,1381,1,1.36,-0.05,19774,1,1.13,-0.05,17483
1,1274.03,0,12.12,263,1331,1,1.28,-0.04,23536,1,1.14,-0.04,22526
1,1180.83,0,10.72,275,1212,1,1.32,-0.04,24714,1,1.33,-0.04,22923
1,1384.59,0,10.75,247,1382,1,1.34,-0.04,25104,1,1.31,-0.04,24053
1,1374.28,0,12.06,278,1364,1,1.22,-0.04,22999,1,1.27,-0.04,21167
1,1287.25,0,12.59,258,1329,1,1.18,-0.02,37227,1,1.2,-0.02,44619
1,1276.76,0,12.85,257,1249,1,1.34,-0.02,43749,1,1.19,-0.02,43250
1,1187.51,0,12.4,258,1240,1,1.25,-0.01,41552,1,1.31,-0.01,41298
1,1180.07,0,14.29,297,1362,1,1.2,-0.01,35672,1,1.22,-0.01,36596
1,1351.46,0,13.75,286,1274,1,1.3,-0.01,36909,1,1.36,-0.01,37799
1,1355.74,0,13.44,266,1232,1,1.15,-0.01,39404,1,1.34,-0.01,41445
1,1353.43,-8,14.13,344,1327,1,1.33,-0.11,60927,1,1.18,-0.1,68029
1,1414.49,-8,15.01,308,1369,1,1.33,-0.1,59739,1,1.21,-0.11,60118
1,1293.72,-8,14.24,364,1319,1,1.32,-0.11,65014,1,1.29,-0.1,59894
1,1221.87,-7,14.5,329,1246,1,1.21,-0.1,58899,1,1.31,-0.1,66393
1,1239.39,-8,13.84,341,1233,1,1.34,-0.06,29239,1,1.21,-0.06,35194
1,1246.9,0,13.18,365,1425,1,1.13,-0.06,31063,1,1.16,-0.05,31788
1,1380.53,0,14.21,351,1311,1,1.27,-0.04,62756,1,1.25,-0.04,58236
1,1676.02,-23,-8.6,-243,1553,1,1.71,-0.07,14749,1,1.63,-0.07,13858
1,1755.47,-25,-10.1,-261,1569,1,1.64,-0.07,13735,1,1.78,-0.07,15044
1,1522.06,-22,-9.15,-245,1574,1,1.59,-0.07,13776,1,1.63,-0.07,13973
1,1568.04,-24,-9.07,-266,1445,1,1.53,-0.07,14383,1,1.59,-0.07,14157
1,1560.19,-21,-8.34,-267,1570,1,1.77,-0.07,12477,1,1.74,-0.07,13239
1,1518.85,-14,-8.4,-247,1723,1,1.58,-0.07,14164,1,1.8,-0.07,13477
1,1658.37,-8,-8.74,-261,1476,1,1.75,-0.07,13239,1,1.71,-0.07,13497
1,1517.95,-8,-8.7,-247,1539,1,1.71,-0.06,13893,1,1.66,-0.07,13805
1,1591.17,-14,-8.26,-252,1462,1,1.76,-0.23,14098,1,1.74,-0.24,13337
1,1469.11,-15,-7.91,-222,1707,1,1.6,-0.21,13866,1,1.71,-0.22,15833
1,1695.95,-22,-9.0,-206,1657,1,1.82,-0.22,45026,1,1.86,-0.22,44727
1,1645.02,-21,-8.4,-212,1649,1,1.61,-0.22,42037,1,1.87,-0.22,42178
1,1594.36,-8,-8.07,-231,1428,1,1.61,-0.19,25273,1,1.8,-0.19,25275
1,1618.2,-8,-8.38,-204,1621,1,1.8,-0.22,23177,1,1.58,-0.2,23419
1,1491.48,0,-8.65,-225,1593,1,1.5,-0.16,7531,1,1.68,-0.16,6710
1,1683.59,0,-7.54,-235,1594,1,1.74,-0.16,6991,1,1.73,-0.16,7458
1,1456.24,0,-8.09,-224,1598,1,1.52,-0.15,7612,1,1.58,-0.17,6579
1,1690.65,0,-7.95,-219,1411,1,1.44,-0.16,6302,1,1.56,-0.15,7074
1,1606.45,0,-8.02,-202,1446,1,1.5,-0.16,7193,1,1.56,-0.17,6551
1,1704.69,0,-8.63,-226,1416,1,1.48,-0.16,7541,1,1.52,-0.18,6439
1,1500.32,0,-7.8,-226,1481,1,1.53,-0.15,7130,1,1.73,-0.16,6651
1,1697.58,0,-7.64,-210,1478,1,1.62,-0.15,7633,1,1.6,-0.17,7321
1,1510.68,-14,-8.78,-234,1554,1,1.77,-0.24,20421,1,1.8,-0.22,20634
1,1629.85,-16,-8.28,-251,1661,1,1.75,-0.22,22777,1,1.62,-0.2,22911
1,1632.24,-17,-8.43,-234,1605,1,1.79,-0.2,21865,1,1.6,-0.22,23182
1,1559.4,-17,-8.05,-227,1674,1,1.85,-0.21,22383,1,1.61,-0.24,19704
1,1724.68,-15,-8.06,-219,1677,1,1.82,-0.22,23609,1,1.79,-0.21,23655
1,1582.97,-16,-8.31,-231,1550,1,1.79,-0.2,20479,1,1.89,-0.21,21021
1,1715.23,-7,-7.89,-216,1611,1,1.85,-0.2,21748,1,1.88,-0.21,21510
1,1655.96,-7,-8.21,-248,1631,1,1.59,-0.22,23519,1,1.73,-0.2,22407
1,1716.44,0,-8.8,-229,1487,1,1.62,-0.15,10557,1,1.4,-0.16,9561
1,1658.07,-14,-7.52,-226,1536,1,1.65,-0.15,9432,1,1.41,-0.17,9711
1,1489.98,-16,-8.76,-225,1528,1,1.61,-0.08,16160,1,1.45,-0.08,15915
1,1634.74,-16,-7.4,-228,1649,1,1.57,-0.08,16586,1,1.59,-0.09,15157
1,1492.61,-16,-8.11,-221,1669,1,1.64,-0.08,15777,1,1.43,-0.09,14509
1,1506.55,8,-7.06,-230,1451,1,1.62,-0.07,16077,1,1.38,-0.08,17277
1,1484.8,8,-7.17,-209,1636,1,1.64,-0.08,15386,1,1.59,-0.08,14335
1,1568.86,-7,-7.72,-202,1524,1,1.65,-0.08,16465,1,1.38,-0.08,15994
1,1545.04,-8,-7.49,-221,1674,1,1.43,-0.09,15809,1,1.48,-0.08,15396
1,1693.19,-7,-7.91,-203,1638,1,1.51,-0.09,16832,1,1.54,-0.08,14842
1,1591.71,0,-7.33,-215,1617,1,1.55,-0.08,15570,1,1.53,-0.08,15867
1,1518.78,0,-8.34,-198,1542,1,1.64,-0.08,14666,1,1.47,-0.08,14419
1,1597.87,-7,-6.79,-208,1615,1,1.53,-0.08,14268,1,1.38,-0.08,14747
1,1509.98,-8,-6.85,-195,1420,1,1.39,-0.08,14182,1,1.5,-0.07,15510
1,1661.3,0,-7.78,-215,1488,1,1.63,-0.08,14696,1,1.59,-0.07,14355
1,1428.67,0,-7.01,-203,1409,1,1.4,-0.08,16288,1,1.54,-0.09,15486
1,1467.43,0,-6.57,-207,1625,1,1.45,-0.07,16517,1,1.5,-0.08,14313
1,1703.43,-16,-7.71,-185,1587,1,1.88,-0.04,28273,1,1.72,-0.04,27391
1,1602.02,-16,-6.96,-224,1466,1,1.79,-0.04,27279,1,1.89,-0.04,28066
1,1509.7,-15,-7.31,-210,1618,1,1.78,-0.03,48420,1,1.87,-0.03,48628
1,1674.78,-21,-7.15,-194,1636,1,1.64,-0.03,52868,1,1.84,-0.03,50939
1,1506.47,-50,-7.55,-214,1670,1,1.81,-0.02,11214,1,1.98,-0.02,9977
1,1712.92,-36,-7.89,-192,1648,1,2.03,-0.02,10212,1,1.91,-0.02,11126
1,1551.6,-39,-8.16,-229,1470,1,1.97,-0.02,9617,1,1.84,-0.02,10656
1,1649.32,-15,-7.75,-216,1493,1,1.68,-0.02,10315,1,1.99,-0.02,10044
1,1475.67,-7,-6.68,-204,1608,1,1.86,-0.02,9432,1,1.88,-0.02,9601
1,1606.01,-7,-8.03,-199,1542,1,2.02,-0.02,10169,1,1.67,-0.02,11381
1,1591.34,7,-6.69,-208,1575,1,1.72,-0.02,9825,1,1.85,-0.02,10250
1,1540.65,7,-7.41,-202,1603,1,1.81,-0.02,10548,1,1.87,-0.02,9853
1,1636.18,25,-6.42,-194,1580,1,1.8,-0.02,10082,1,1.87,-0.02,10076
1,1661.97,21,-6.16,-163,1452,1,1.76,-0.02,9597,1,1.81,-0.02,9639
1,1629.86,7,-6.16,-161,1431,1,1.88,-0.02,10228,1,1.98,-0.02,9795
1,1653.97,-7,-6.63,-170,1394,1,1.98,-0.02,11244,1,1.73,-0.02,10651
1,1632.83,-7,-5.94,-182,1650,1,1.84,-0.02,9533,1,1.8,-0.02,9823
1,1444.37,-8,-6.46,-177,1454,1,2.02,-0.02,11042,1,1.99,-0.02,11335
1,1637.82,-7,-5.64,-158,1442,1,1.71,-0.02,9662,1,1.84,-0.02,10547
1,1512.58,-7,-3.69,-103,1608,1,1.53,-0.03,41290,1,1.73,-0.03,37488
1,1404.55,0,-3.83,-97,1625,1,1.73,-0.03,41370,1,1.58,-0.03,38818
1,1616.84,8,-3.14,-94,1480,1,1.66,-0.03,37776,1,1.72,-0.03,40945
1,1636.93,7,-3.51,-86,1443,1,1.72,-0.03,38084,1,1.5,-0.03,40118
1,1575.15,14,-3.05,-85,1413,1,1.63,-0.03,41943,1,1.5,-0.03,37702
1,1645.49,15,-3.09,-72,1602,1,1.62,-0.03,43904,1,1.51,-0.03,43960
1,1631.97,15,-2.94,-68,1579,1,1.5,-0.03,40229,1,1.67,-0.03,41082
1,1389.84,14,-2.87,-74,1644,1,1.59,-0.03,37220,1,1.73,-0.03,39128
1,1480.04,7,-2.58,-59,1575,1,1.46,-0.03,41639,1,1.74,-0.03,38156
1,1541.61,26,-2.44,-67,1390,1,1.55,-0.03,44660,1,1.5,-0.03,44343
1,1582.59,26,-2.16,-60,1460,1,1.54,-0.03,38334,1,1.64,-0.03,41714
1,1525.12,22,-2.36,-69,1624,1,1.64,-0.03,43083,1,1.6,-0.03,36983
1,1459.83,-16,-3.7,-111,1610,1,1.49,-0.22,58508,1,1.41,-0.21,57939
1,1561.2,0,-4.04,-106,1629,1,1.64,-0.22,59301,1,1.49,-0.22,49327
1,1609.63,0,-3.9,-120,1624,1,1.5,-0.1,3326,1,1.66,-0.11,3327
1,1432.85,0,-5.11,-148,1641,1,1.55,-0.11,3260,1,1.43,-0.1,2984
1,1521.23,0,-6.11,-135,1436,1,1.54,-0.12,3281,1,1.43,-0.12,3451
1,1370.84,0,-5.6,-143,1534,1,1.64,-0.1,2927,1,1.44,-0.11,3296
1,1378.88,0,-5.84,-141,1628,1,1.58,-0.11,3434,1,1.57,-0.12,2960
1,1440.44,0,-5.41,-158,1457,1,1.49,-0.11,3151,1,1.44,-0.11,3085
1,1560.82,0,-5.89,-131,1411,1,1.47,-0.1,3503,1,1.66,-0.12,2935
1,1629.79,0,-4.99,-136,1397,1,1.39,-0.11,3021,1,1.63,-0.11,3264
1,1338.53,-23,-20.63,-458,1437,1,1.9,-0.02,16677,1,1.78,-0.02,14277
1,1485.6,-8,-17.06,-425,1438,1,1.79,-0.02,14047,1,1.84,-0.02,14097
1,1565.78,-7,-20.26,-423,1442,1,1.67,-0.02,15191,1,1.66,-0.02,14661
1,1474.81,-34,-16.87,-441,1445,1,1.76,-0.02,16841,1,1.93,-0.02,15820
1,1422.69,-16,-17.48,-405,1493,1,1.67,-0.07,5744,1,1.57,-0.07,5549
1,1450.54,-15,-16.86,-441,1315,1,1.56,-0.07,5266,1,1.75,-0.07,5517
1,1444.01,0,-2.13,-63,1566,1,1.63,-0.1,25252,1,1.7,-0.09,21765
1,1592.62,0,-2.01,-63,1543,1,1.58,-0.09,21095,1,1.83,-0.08,22655
1,1384.64,0,-2.19,-61,1486,1,1.55,-0.08,25036,1,1.56,-0.1,25239
1,1641.41,0,-2.09,-62,1386,1,1.58,-0.09,23829,1,1.67,-0.09,23620
1,1651.21,0,-2.57,-71,1548,1,1.47,-0.08,15396,1,1.57,-0.08,17561
1,1596.8,-8,-2.46,-74,1630,1,1.73,-0.07,15234,1,1.76,-0.07,17032
1,1624.68,-8,-2.43,-66,1456,1,1.71,-0.1,5184,1,1.55,-0.1,4994
1,1471.99,-8,-2.62,-73,1617,1,1.52,-0.11,5500,1,1.65,-0.11,5729
1,1405.99,-8,-2.7,-76,1483,1,1.68,-0.1,5128,1,1.54,-0.1,5250
1,1414.5,-8,-3.03,-70,1474,1,1.64,-0.11,5844,1,1.51,-0.1,5411
1,1505.18,-8,-2.89,-78,1475,1,1.45,-0.07,24983,1,1.55,-0.08,24415
1,1548.52,0,-3.19,-75,1568,1,1.48,-0.08,25005,1,1.53,-0.08,22466
1,1520.74,0,-2.88,-78,1421,1,1.39,-0.08,24743,1,1.49,-0.09,22562
1,1375.59,0,-3.2,-92,1404,1,1.54,-0.08,22581,1,1.67,-0.08,24152
1,1553.95,0,-4.09,-101,1339,1,1.5,-0.08,22669,1,1.64,-0.08,24149
1,1572.31,0,-3.85,-97,1429,1,1.68,-0.09,24788,1,1.69,-0.09,21296
1,1338.57,0,-4.68,-122,1489,1,1.64,-0.08,22210,1,1.61,-0.08,22418
1,1465.45,0,-4.07,-123,1426,1,1.61,-0.08,23820,1,1.5,-0.09,24790
1,1647.83,-22,-10.17,-310,1538,1,1.99,-0.15,11312,1,2.2,-0.15,9993
1,1527.77,-25,-10.94,-286,1411,1,2.23,-0.14,11119,1,2.16,-0.13,11595
1,1620.68,-22,-10.27,-264,1370,1,1.83,-0.18,18551,1,1.93,-0.18,18407
1,1531.0,-15,-10.84,-300,1531,1,1.82,-0.17,17327,1,1.91,-0.19,15492
1,1408.44,-15,-10.05,-269,1398,1,1.84,-0.17,35611,1,1.95,-0.15,38469
1,1403.93,0,-10.55,-261,1591,1,2.04,-0.15,32710,1,1.83,-0.16,34242
1,1507.4,0,-9.28,-277,1367,1,1.93,-0.17,36352,1,1.87,-0.17,35161
1,1497.01,0,-8.99,-276,1613,1,1.74,-0.15,35415,1,1.8,-0.16,32543
1,1640.01,0,-9.33,-247,1543,1,1.85,-0.16,25416,1,1.74,-0.15,25115
1,1403.23,0,-10.37,-241,1564,1,1.92,-0.14,26166,1,1.63,-0.15,23035
1,1570.07,-25,-9.75,-221,1380,1,1.64,-0.16,24892,1,1.72,-0.16,26186
1,1640.18,-25,-8.66,-258,1346,1,1.75,-0.15,26639,1,1.73,-0.16,26065
1,1484.81,-14,-9.52,-214,1362,1,1.68,-0.15,24935,1,1.79,-0.15,23989
1,1628.09,-15,-8.29,-249,1375,1,1.88,-0.16,26682,1,1.72,-0.16,27807
1,1402.49,-7,-8.24,-236,1617,1,1.86,-0.15,24688,1,1.9,-0.14,24263
1,1389.62,0,-7.92,-228,1574,1,1.78,-0.16,26897,1,1.81,-0.16,27341
1,1349.9,-7,26.42,652,1326,1,1.58,-0.07,14335,1,1.62,-0.07,14163
1,1495.85,-8,23.85,614,1212,1,1.37,-0.08,14030,1,1.47,-0.07,14976
1,1435.97,-7,24.87,605,1417,1,1.41,-0.07,15318,1,1.36,-0.06,14056
1,1446.39,-7,27.88,696,1265,1,1.5,-0.08,14958,1,1.45,-0.08,15921
1,1593.58,0,27.19,619,1215,1,1.53,-0.07,16072,1,1.52,-0.08,14576
1,1371.3,0,26.39,697,1415,1,1.54,-0.07,15260,1,1.42,-0.08,13717
1,1369.41,0,24.37,629,1393,1,1.41,-0.07,15157,1,1.51,-0.07,16201
1,1472.41,0,24.9,598,1304,1,1.48,-0.07,16136,1,1.52,-0.07,15940
1,1463.71,0,23.17,598,1404,1,1.55,-0.07,14475,1,1.44,-0.08,14133
1,1358.49,0,25.76,637,1355,1,1.48,-0.06,14587,1,1.36,-0.07,14163
1,1369.27,-16,27.37,644,1396,1,2.24,-0.18,7560,1,2.28,-0.2,7923
1,1455.86,-8,29.51,651,1312,1,2.28,-0.21,8477,1,2.01,-0.19,7743
1,1370.09,-8,26.48,680,1472,1,1.89,-0.23,24602,1,1.92,-0.22,23221
1,1494.7,0,24.31,707,1301,1,2.0,-0.25,25766,1,1.81,-0.24,22775
1,1366.96,0,25.37,694,1284,1,1.96,-0.19,20429,1,1.82,-0.18,22965
1,1473.0,0,26.33,674,1299,1,1.86,-0.2,20697,1,2.02,-0.2,20427
1,1538.81,0,26.36,726,1256,1,1.68,-0.21,23104,1,2.03,-0.19,22395
1,1629.28,7,26.76,677,1384,1,1.75,-0.17,21738,1,1.78,-0.2,23621
1,1520.14,-8,28.0,719,1288,1,1.98,-0.18,21122,1,1.92,-0.21,20989
1,1508.54,-8,25.42,700,1388,1,1.74,-0.18,19765,1,1.68,-0.2,20996
1,1365.8,8,27.7,668,1400,1,1.98,-0.18,19642,1,1.72,-0.18,19607
1,1464.03,7,26.0,687,1234,1,1.73,-0.2,21339,1,1.83,-0.18,23556
1,1468.57,-16,24.54,678,1282,1,1.82,-0.18,21491,1,1.94,-0.2,23323
1,1447.58,-16,25.39,702,1312,1,1.95,-0.17,22396,1,1.82,-0.19,21003
1,1617.41,-16,26.42,687,1349,1,1.9,-0.18,21777,1,1.77,-0.18,20195
1,1466.77,-7,26.38,632,1485,1,1.82,-0.2,22394,1,1.71,-0.18,22334
1,1411.39,-8,25.26,632,1416,1,1.86,-0.2,23876,1,1.86,-0.18,20624
1,1579.69,0,23.41,618,1288,1,1.82,-0.17,22655,1,1.74,-0.19,20425
1,1587.91,0,24.31,615,1244,1,1.95,-0.19,22347,1,1.97,-0.19,21786
